customer_id,days_since_last_txn,txn_count_90d,avg_txn_amount,monthly_volume,active_loan_count,max_fd_balance,qr_txn_count_30d,remittance_30d,age,occupation_type,district_code,true_persona
3790,1,32,54677.75244721353,224307.5662571672,1,63726.41453209489,7,117876.51860178186,44,4,51,NRN Remittance Active
3791,0,31,55699.47264930948,115274.8419307595,0,146645.0830554795,10,100254.6609226399,48,4,56,NRN Remittance Active
3792,0,24,12610.965970203484,159063.55797570277,1,95428.981901544,5,82356.98219730277,29,4,29,NRN Remittance Active
3793,2,121,63931.53861929695,2151680.999494121,2,41370.41776310912,75,0.0,55,1,8,Active SME Borrower
3794,0,99,1916.6296993663282,22990.171806907012,0,0.0,66,0.0,29,0,22,QR Digital-First Youth
3795,0,8,6494.61074326906,24522.32823752078,1,0.0,1,12394.008233016786,51,2,38,Micro Finance Rural
3796,1,100,805.3600532073739,36441.1130558906,0,0.0,37,0.0,23,3,18,QR Digital-First Youth
3797,0,62,2179.1480403967553,41087.06058595818,0,0.0,53,0.0,30,3,40,QR Digital-First Youth
3798,1,7,7289.947852556459,14810.886518466981,1,0.0,0,0.0,34,2,41,Micro Finance Rural
3799,167,0,897.7352998024681,0.0,0,0.0,0,0.0,37,1,24,Dormant At-Risk
3800,5,26,30328.886060046716,143796.13869484802,1,119329.1294585465,7,58082.3917047991,29,0,10,NRN Remittance Active
3801,1,70,1081.0766647702162,43129.80221465446,0,0.0,51,0.0,20,3,34,QR Digital-First Youth
3802,9,23,47217.331354548674,133594.53558198793,1,126338.21085023388,0,95984.34169330295,28,4,57,NRN Remittance Active
3803,1,139,64719.25813209299,3146723.638835413,1,32732.85646855314,53,0.0,45,1,39,Active SME Borrower
3804,0,60,1990.656372259823,44169.92880731192,0,0.0,71,0.0,27,3,40,QR Digital-First Youth
3805,0,94,1704.745025228273,37103.5170964963,0,0.0,35,0.0,24,0,43,QR Digital-First Youth
3806,2,122,94684.11038903832,1970014.984997917,2,61703.84000200293,43,0.0,41,1,66,Active SME Borrower
3807,5,128,70774.57570738537,2921732.7606248325,2,87599.49253276538,43,0.0,43,1,65,Active SME Borrower
3808,20,15,190569.8277245796,600048.093887314,0,1726544.15596657,0,0.0,58,0,47,High-Value Depositor
3809,0,172,30961.352160806135,3563422.7900485406,2,30026.551375743653,29,0.0,43,1,15,Active SME Borrower
3810,8,30,42157.506354118064,166727.881726894,2,18158.607892356842,9,80499.35462076822,36,0,3,NRN Remittance Active
3811,10,2,7763.150535087857,15610.47965948373,1,0.0,0,1647.7065107184262,51,2,1,Micro Finance Rural
3812,0,74,2221.284157518826,59078.39074356972,0,0.0,70,0.0,18,3,19,QR Digital-First Youth
3813,15,12,166708.82086224487,473566.12887112563,0,2153228.423233288,1,0.0,60,1,31,High-Value Depositor
3814,149,0,364.39786839766396,197.01551844675112,0,0.0,0,0.0,19,0,46,Dormant At-Risk
3815,25,6,193802.3396264897,338123.83578344923,0,2278218.5962838647,1,0.0,63,1,76,High-Value Depositor
3816,3,30,45521.53872141685,158777.11219175742,1,178434.09594206788,7,91430.89278635997,24,4,39,NRN Remittance Active
3817,12,10,129326.7419438362,730718.0686633851,0,2859738.9751267885,2,0.0,61,1,57,High-Value Depositor
3818,21,9,9566.845379354712,13723.430480790907,1,0.0,0,5298.618684208975,28,2,63,Micro Finance Rural
3819,37,5,5521.877989823459,9840.98394091352,0,0.0,0,16938.08322497835,37,2,9,Micro Finance Rural
3820,8,33,39130.98427638689,59582.8972987883,1,196795.7025361206,4,74257.87169173233,46,4,3,NRN Remittance Active
3821,27,4,7870.466948231017,18867.484634530967,1,0.0,0,7270.571056571898,36,2,18,Micro Finance Rural
3822,31,5,2179.4789257536077,10231.358625803534,1,0.0,0,7435.001629931688,59,2,29,Micro Finance Rural
3823,6,29,57071.81165291098,160700.71948504183,0,117742.00777851488,7,126656.19980417029,28,4,58,NRN Remittance Active
3824,1,94,100.0,42787.36256384358,0,0.0,77,0.0,24,3,40,QR Digital-First Youth
3825,244,1,614.2435001217988,720.3759203659889,0,0.0,0,0.0,37,2,53,Dormant At-Risk
3826,0,88,1614.5350147565855,58001.17512948114,0,0.0,100,0.0,29,3,59,QR Digital-First Youth
3827,2,87,2537.8453586616843,45022.25866106178,0,0.0,60,0.0,24,3,51,QR Digital-First Youth
3828,0,126,1293.5197656954615,33773.47903894499,0,0.0,65,0.0,20,3,27,QR Digital-First Youth
3829,15,11,160363.36646994718,463369.9057893411,0,2395032.292436376,0,0.0,48,0,66,High-Value Depositor
3830,0,102,1099.0133561380478,51723.359836832125,0,0.0,56,0.0,19,3,68,QR Digital-First Youth
3831,49,3,5841.028636165155,27207.022014632406,0,0.0,0,10537.33583998205,56,2,57,Micro Finance Rural
3832,149,0,100.0,0.0,0,0.0,0,0.0,43,0,76,Dormant At-Risk
3833,0,10,102724.65600286344,307159.98571535107,0,1892176.1073843758,0,0.0,52,1,71,High-Value Depositor
3834,18,15,169316.165890578,470011.85618417815,0,1154985.5160693312,3,0.0,61,0,5,High-Value Depositor
3835,0,8,8008.098802287453,3191.6639558032875,1,0.0,0,7307.488428771707,35,2,44,Micro Finance Rural
3836,1,61,2549.1305582801583,33102.61189401461,0,0.0,78,0.0,30,0,49,QR Digital-First Youth
3837,0,150,73458.77721587101,2096892.096647886,2,57792.95164596985,26,0.0,51,1,5,Active SME Borrower
3838,63,11,7792.222909883719,14907.63501795816,1,0.0,1,8595.144493133133,34,2,55,Micro Finance Rural
3839,0,164,56166.91697758497,2374667.4405500214,2,45563.9779379578,53,0.0,42,1,22,Active SME Borrower
3840,19,5,7829.327436375321,15126.304900575022,1,0.0,0,1003.142799479222,18,2,33,Micro Finance Rural
3841,6,17,51638.436435342104,214275.0248242207,0,147346.85909776035,4,72143.84399524184,39,4,5,NRN Remittance Active
3842,2,141,109905.52357929382,1193138.0854535827,2,32374.953665825793,43,0.0,47,1,21,Active SME Borrower
3843,3,11,65948.96769334767,157927.48265798215,0,44654.147349237224,0,73666.68789182075,36,4,34,NRN Remittance Active
3844,29,4,4763.46066440654,14527.857839514676,1,0.0,0,210.70624142042107,39,2,26,Micro Finance Rural
3845,0,5,11640.871128471714,8844.869189099833,1,0.0,0,14612.256155124216,51,2,44,Micro Finance Rural
3846,28,3,9014.737471470176,12774.229229017717,0,0.0,0,2272.7868108005428,42,2,75,Micro Finance Rural
3847,2,19,64078.77455133549,167126.54948647966,0,116432.97490861572,5,72433.98911666991,37,4,35,NRN Remittance Active
3848,2,88,64480.904616923624,2900395.4465254513,2,62113.69594823582,20,0.0,39,1,68,Active SME Borrower
3849,1,76,77853.80923558048,2310160.8767637517,2,36656.10927335711,40,0.0,37,1,50,Active SME Borrower
3850,0,60,97550.80184500372,1541070.5770577886,2,48710.64391915106,14,0.0,52,1,32,Active SME Borrower
3851,14,16,61070.62079967416,394824.06482095923,1,3587710.426157866,0,0.0,57,1,52,High-Value Depositor
3852,0,89,2216.2167722856047,38204.53445315975,0,0.0,36,0.0,18,3,2,QR Digital-First Youth
3853,16,11,174103.3363667693,482512.9342445638,0,3322350.4708957537,0,0.0,72,0,21,High-Value Depositor
3854,8,28,12840.497525670085,99715.24563409033,1,62338.37616676902,2,78773.26693105625,18,4,66,NRN Remittance Active
3855,3,134,92254.93023953866,3266668.488438637,2,75165.39290442223,57,0.0,50,1,23,Active SME Borrower
3856,0,196,61479.332768227265,3220403.104737453,1,40887.45143632536,32,0.0,33,1,28,Active SME Borrower
3857,6,222,82228.06972986783,1233101.0770970748,1,33739.796417891775,39,0.0,50,1,57,Active SME Borrower
3858,22,7,98941.87712198499,430539.5422084314,0,2218835.957535443,0,0.0,50,1,76,High-Value Depositor
3859,27,1,7339.895248989594,22879.902039988032,1,0.0,0,12186.484411230642,43,2,61,Micro Finance Rural
3860,10,37,43049.790401173035,158030.56510775842,0,76574.0035369974,3,43371.25676466789,22,4,9,NRN Remittance Active
3861,37,7,9304.841494342849,20200.70768963731,1,0.0,0,7633.775132437038,57,2,71,Micro Finance Rural
3862,22,7,9978.091295375954,21471.43111077422,0,0.0,0,4496.569970883631,42,2,22,Micro Finance Rural
3863,33,13,147555.14082629472,430714.6987986201,0,1738175.3283411511,0,0.0,57,1,65,High-Value Depositor
3864,9,33,76088.97811143778,149946.4433231293,0,150355.72144908176,5,73599.77002851492,18,4,55,NRN Remittance Active
3865,2,33,31487.823884829544,160543.61792552573,1,157688.42695442832,7,100830.55473455547,25,0,65,NRN Remittance Active
3866,19,12,154668.61871383258,515960.2968117466,0,3198815.670280476,1,0.0,60,1,57,High-Value Depositor
3867,1,92,34113.569801892605,3503783.5325889504,3,69339.27535606093,48,0.0,49,1,1,Active SME Borrower
3868,31,6,7290.195862862317,23758.747678224994,0,0.0,0,4116.863808667281,23,2,67,Micro Finance Rural
3869,22,20,213848.2693044094,564868.0420029736,0,3969784.2587874955,3,0.0,51,1,58,High-Value Depositor
3870,233,0,100.0,0.0,0,0.0,0,0.0,18,0,6,Dormant At-Risk
3871,0,156,55454.473640784534,2887176.3670096104,2,69319.75547370964,47,0.0,32,1,40,Active SME Borrower
3872,94,0,353.22798453361304,535.3902792040751,0,0.0,0,0.0,18,3,44,Dormant At-Risk
3873,18,6,8053.973784352753,7031.74692359523,1,0.0,0,6001.718842540376,40,2,71,Micro Finance Rural
3874,0,143,65846.32650986614,1763281.4887224543,2,95460.92149045083,33,0.0,53,1,33,Active SME Borrower
3875,0,75,3310.435843043388,35740.15828577579,0,0.0,72,0.0,26,3,66,QR Digital-First Youth
3876,4,14,42047.8331535356,145950.60452989163,0,132226.63436565234,8,89993.50055975569,30,0,74,NRN Remittance Active
3877,9,0,21893.509243135555,73928.35095428463,0,169488.7647660393,0,87842.96025060081,27,4,9,NRN Remittance Active
3878,37,2,6780.812639456676,17272.88424017514,0,0.0,0,7687.284436121546,31,2,58,Micro Finance Rural
3879,0,135,58280.14618945961,2930554.935352966,1,44902.38816848006,56,0.0,50,1,45,Active SME Borrower
3880,1,97,103947.06255460877,2221717.3285701144,2,58131.75029057117,48,0.0,42,1,46,Active SME Borrower
3881,157,0,935.2626517521155,392.61685847334513,0,0.0,0,0.0,42,3,57,Dormant At-Risk
3882,16,0,9722.925001538591,12810.874665238756,1,0.0,0,0.0,53,2,44,Micro Finance Rural
3883,3,146,75906.87203447054,3571758.024369543,2,75249.73907428881,5,0.0,52,1,57,Active SME Borrower
3884,45,6,154767.2099720654,84882.39818429336,0,2739857.7458492965,2,0.0,50,0,20,High-Value Depositor
3885,3,29,31635.218370698545,220833.0654148978,1,41108.18224618482,3,84134.53622077768,35,4,8,NRN Remittance Active
3886,2,185,71763.28447458072,3348227.7241887404,2,29009.345791718504,50,0.0,40,1,2,Active SME Borrower
3887,18,2,1595.1499359604786,15833.825332182016,2,0.0,0,5370.4866546992225,34,2,16,Micro Finance Rural
3888,12,33,36764.18353261701,54487.29093594746,0,64668.91220218508,6,107466.05062227714,42,4,64,NRN Remittance Active
3889,0,104,1582.5030501854624,50849.15672134785,0,0.0,59,0.0,18,3,42,QR Digital-First Youth
3890,2,95,1600.9290637374338,65721.82768451664,0,0.0,67,0.0,26,0,50,QR Digital-First Youth
3891,20,3,5787.940768944708,24727.572291820004,1,0.0,0,8646.951997045067,40,2,3,Micro Finance Rural
3892,272,0,100.0,29.697805524188833,0,0.0,0,0.0,40,3,32,Dormant At-Risk
3893,3,23,47895.33199076914,62564.3481290639,0,113426.79651222874,7,72255.7635028197,32,4,70,NRN Remittance Active
3894,21,12,245570.95435698616,539884.7971973534,0,3755349.780288475,2,0.0,51,0,52,High-Value Depositor
3895,1,148,38796.29928047398,3527302.1973979278,2,86812.29059203231,51,0.0,18,1,29,Active SME Borrower
3896,0,174,32894.06669623048,1712445.4590970431,2,17560.896752910623,19,0.0,33,1,44,Active SME Borrower
3897,8,31,65423.07304272167,60074.97524076629,0,73842.81267792368,0,59983.36587031191,31,0,18,NRN Remittance Active
3898,36,3,4631.0732482853655,12000.505997376018,1,0.0,0,8067.626221783347,47,2,49,Micro Finance Rural
3899,1,208,34962.7717990483,3195054.7279445757,1,47578.53993653946,37,0.0,25,1,67,Active SME Borrower
3900,1,68,1137.6586805778688,42171.7165731994,0,0.0,77,0.0,24,3,22,QR Digital-First Youth
3901,0,64,421.5357830267128,40188.46977210495,0,0.0,60,0.0,25,3,10,QR Digital-First Youth
3902,11,3,8888.537977833785,17525.37223046961,1,0.0,0,9002.651151135959,46,2,16,Micro Finance Rural
3903,2,89,42086.948339635375,1011640.4406311079,2,63364.96409845505,49,0.0,45,1,74,Active SME Borrower
3904,30,0,11189.782742903171,19493.682327260576,0,0.0,0,9561.18085681865,40,2,53,Micro Finance Rural
3905,1,131,68925.60761806686,1865989.3560778017,2,101103.0797187282,23,0.0,45,1,58,Active SME Borrower
3906,179,0,100.0,0.0,0,0.0,0,0.0,39,1,10,Dormant At-Risk
3907,6,126,73641.82390264542,2591609.318726652,2,64794.15609232355,34,0.0,59,1,5,Active SME Borrower
3908,0,147,103145.54955669805,2486161.160669968,2,37988.75583590471,30,0.0,50,1,9,Active SME Borrower
3909,5,10,33379.73913504233,165991.1531307033,0,133892.00488589422,4,79878.92419209497,44,0,53,NRN Remittance Active
3910,142,0,106.95208828350218,0.0,0,0.0,0,0.0,40,2,75,Dormant At-Risk
3911,8,19,7028.5493133299315,147620.13774407466,0,196111.94876567318,5,88907.31151297216,25,4,73,NRN Remittance Active
3912,0,87,113523.8696737836,1362101.2992942808,2,36510.20377207564,59,0.0,50,1,21,Active SME Borrower
3913,3,48,25251.453106691773,128452.80997573864,1,44057.67409343131,3,85909.33052466388,56,4,69,NRN Remittance Active
3914,41,3,9375.7210398037,0.0,1,0.0,0,5950.694838755417,29,2,19,Micro Finance Rural
3915,13,11,183957.13877190975,469935.9079456256,1,1501559.1471232818,1,0.0,66,0,37,High-Value Depositor
3916,8,3,6421.232774869852,9757.933036946713,1,0.0,1,9683.574295314484,44,2,28,Micro Finance Rural
3917,283,0,100.0,0.0,0,0.0,0,0.0,34,2,23,Dormant At-Risk
3918,8,30,25181.493935044626,187315.82612795633,0,17013.23193092145,5,103380.31325039513,33,4,18,NRN Remittance Active
3919,56,6,9180.14146299334,15920.102658963146,0,0.0,0,12564.323719587752,29,2,23,Micro Finance Rural
3920,17,5,4567.563120272731,7325.3300528301625,1,0.0,0,3787.156452646448,38,2,60,Micro Finance Rural
3921,15,16,217073.79577654405,597512.0594173437,0,993465.9698096009,2,0.0,65,1,50,High-Value Depositor
3922,5,71,57452.03803157173,2027647.2237875112,2,51555.20801285613,59,0.0,48,1,1,Active SME Borrower
3923,1,8,140265.13519416592,129631.45368506829,0,2412915.27385685,0,0.0,64,0,71,High-Value Depositor
3924,14,1,13269.706575982746,15838.270379268297,2,0.0,0,1654.0784934123676,39,2,4,Micro Finance Rural
3925,2,87,126975.71206276659,3078315.327279331,2,55543.03822684912,40,0.0,45,1,75,Active SME Borrower
3926,38,10,202365.8853310724,600548.961498163,0,2066126.5370208109,4,0.0,56,0,28,High-Value Depositor
3927,216,0,872.297168212376,426.1624035421792,0,0.0,0,0.0,70,3,52,Dormant At-Risk
3928,6,42,56954.03888487894,231193.07061610708,0,81294.77362180401,5,64921.55964597005,41,4,5,NRN Remittance Active
3929,10,11,271335.8243172761,337799.827274231,1,3220996.952905636,0,0.0,50,0,41,High-Value Depositor
3930,0,80,2388.1821259423423,31208.31027634909,0,0.0,53,0.0,23,3,31,QR Digital-First Youth
3931,172,0,840.955833940463,84.40388492385493,0,0.0,0,0.0,18,2,6,Dormant At-Risk
3932,3,140,120576.7394960678,2796787.738527576,2,43115.18896260954,24,0.0,38,1,67,Active SME Borrower
3933,94,0,727.3424016630044,0.0,0,0.0,0,0.0,34,3,29,Dormant At-Risk
3934,0,83,416.39640788676775,50456.85878891265,0,0.0,75,0.0,26,0,12,QR Digital-First Youth
3935,234,0,751.3474750522909,1181.9029193884244,0,0.0,0,0.0,22,2,42,Dormant At-Risk
3936,37,4,7481.635865774094,18956.733155151465,1,0.0,0,8126.434402613716,43,2,38,Micro Finance Rural
3937,176,0,1271.0781034059175,0.0,0,0.0,0,0.0,43,0,55,Dormant At-Risk
3938,16,4,4235.440649618368,22127.090320150797,1,0.0,0,6992.094901273593,38,2,16,Micro Finance Rural
3939,37,6,10882.056789853481,18188.749665746473,1,0.0,0,6283.664567710027,18,2,62,Micro Finance Rural
3940,25,6,1777.609854332909,12216.080217576935,1,0.0,0,0.0,26,2,64,Micro Finance Rural
3941,5,46,56794.473463504175,128660.67645382875,1,56916.814831363015,6,83189.17520503247,30,4,70,NRN Remittance Active
3942,25,7,6038.151732154158,15867.06412884486,0,0.0,0,1161.210024149646,33,2,54,Micro Finance Rural
3943,4,122,100107.33169272232,1723818.5684040473,1,63915.92320227098,16,0.0,36,1,65,Active SME Borrower
3944,0,7,8213.94650704709,8037.849119543706,1,0.0,0,1180.6884099352956,28,2,6,Micro Finance Rural
3945,5,26,34709.077101844814,156792.08740540562,1,67288.98693361205,4,88386.27447707715,38,4,76,NRN Remittance Active
3946,2,109,1299.0096132871058,54212.84217636677,0,0.0,18,0.0,24,3,27,QR Digital-First Youth
3947,3,29,2340.845028423486,99539.8423781305,0,146514.58546448092,11,107652.44915543498,42,0,26,NRN Remittance Active
3948,8,138,74766.25629926655,2095228.9922484462,3,67212.02249120016,7,0.0,49,1,46,Active SME Borrower
3949,1,95,2029.893578372746,49500.827184879796,0,0.0,68,0.0,22,0,23,QR Digital-First Youth
3950,272,0,399.992623991077,0.0,0,0.0,0,0.0,43,3,48,Dormant At-Risk
3951,21,4,11843.13250380738,17380.453909767773,1,0.0,0,5896.151953775237,61,2,54,Micro Finance Rural
3952,42,8,4352.2499298830035,16188.20994047974,1,0.0,0,2691.0295041596764,50,2,34,Micro Finance Rural
3953,2,81,63826.30043265388,2342368.3468708806,2,59141.509342145524,39,0.0,39,1,13,Active SME Borrower
3954,6,33,40493.357867586725,129274.18912661748,0,141049.10462084552,7,67682.61466164379,33,4,40,NRN Remittance Active
3955,3,43,29943.18276804545,185352.9429200602,1,65336.19380384216,4,94796.81529475785,20,4,27,NRN Remittance Active
3956,1,117,70268.32408775801,3212194.005366537,2,44922.699138527765,54,0.0,41,1,26,Active SME Borrower
3957,3,20,28172.567993811237,186030.52743394667,0,126210.1286523589,0,82723.443710752,40,4,44,NRN Remittance Active
3958,11,9,192777.7829510356,281958.31864011404,0,1685989.3307084441,1,0.0,59,0,68,High-Value Depositor
3959,23,6,7978.090794180156,9846.904489102446,2,0.0,0,13837.950296063482,22,2,48,Micro Finance Rural
3960,0,101,111493.38128808263,1523964.8794458592,2,89173.71434419032,51,0.0,18,1,70,Active SME Borrower
3961,4,27,54378.42706309653,187912.2388077399,1,107018.14533604216,0,87305.84539140385,35,4,39,NRN Remittance Active
3962,37,3,11003.33865765057,14091.102526895032,0,0.0,0,11924.91323194059,20,2,38,Micro Finance Rural
3963,4,2,10580.378728189433,21347.980251398796,2,0.0,0,8004.70098752595,55,2,22,Micro Finance Rural
3964,23,3,136051.85348340956,305324.23239459307,0,5598299.434071258,0,0.0,42,1,33,High-Value Depositor
3965,0,129,1188.96861356103,32374.351903740044,0,0.0,34,0.0,27,3,23,QR Digital-First Youth
3966,11,21,128961.91031594735,74253.1811170376,0,3548864.141875362,4,0.0,56,1,47,High-Value Depositor
3967,12,6,5372.080111346845,15247.076943169366,1,0.0,0,0.0,32,2,74,Micro Finance Rural
3968,2,104,133166.28738695782,1584688.8923873128,1,37091.25419409922,22,0.0,37,1,69,Active SME Borrower
3969,4,17,63828.393699518725,157257.43480851775,0,121592.7746730808,2,119335.25498368702,36,4,68,NRN Remittance Active
3970,18,6,119978.82171306474,382145.66964213876,0,2513043.374376952,3,0.0,58,0,53,High-Value Depositor
3971,2,120,84948.86975827055,3391660.352240705,2,57878.096162484195,13,0.0,39,1,17,Active SME Borrower
3972,123,0,714.1372960326935,943.3669562425089,0,0.0,0,0.0,20,0,72,Dormant At-Risk
3973,5,32,45960.73267526553,119492.51272099275,0,139368.75691119966,7,89026.51935243227,43,4,30,NRN Remittance Active
3974,0,81,1147.6295020774317,37228.50732805954,0,0.0,47,0.0,23,0,11,QR Digital-First Youth
3975,22,1,11298.921075033448,20109.197294115886,0,0.0,0,11040.075173139889,35,2,28,Micro Finance Rural
3976,27,3,6114.26211692244,8326.045206303475,1,0.0,0,6131.854233037381,51,2,46,Micro Finance Rural
3977,24,2,11008.187171489175,12224.011235006725,1,0.0,0,5202.048832837491,54,2,45,Micro Finance Rural
3978,1,112,107928.92861121052,3377610.247531223,1,37809.47511532516,53,0.0,61,1,48,Active SME Borrower
3979,6,3,3654.049661439036,16944.63600239732,1,0.0,0,5014.389599895714,33,2,23,Micro Finance Rural
3980,2,86,121136.60252142104,3487159.8704742715,1,47807.68009954087,40,0.0,23,1,30,Active SME Borrower
3981,34,5,8971.972694967651,12163.54025953668,0,0.0,0,3693.260110038048,45,2,63,Micro Finance Rural
3982,8,10,190660.25933739886,729288.1740801455,0,2393805.9099602466,0,0.0,56,0,36,High-Value Depositor
3983,3,100,71955.90300218368,3258046.417266969,2,64970.85254501224,42,0.0,55,1,37,Active SME Borrower
3984,3,23,61315.901270082795,95679.4523322191,0,88833.28152829489,3,73954.5101915471,42,0,8,NRN Remittance Active
3985,0,189,94507.48594579019,2707283.467790821,2,18362.551816867446,49,0.0,59,1,17,Active SME Borrower
3986,104,0,100.0,600.747379539905,0,0.0,0,0.0,65,0,58,Dormant At-Risk
3987,3,159,53560.06249277199,1035814.4234392717,2,57089.2644520789,60,0.0,57,1,74,Active SME Borrower
3988,16,3,6593.448391220927,20205.693275679958,1,0.0,0,6496.002218611993,37,2,29,Micro Finance Rural
3989,12,10,119606.23696620911,444001.33962510404,1,1022387.5930805553,0,0.0,51,1,30,High-Value Depositor
3990,6,25,42994.86128017782,130802.81889682706,1,65815.4757437874,5,121680.00836560814,34,4,63,NRN Remittance Active
3991,142,0,1390.7183491583237,0.0,0,0.0,0,0.0,33,2,36,Dormant At-Risk
3992,48,4,7628.96563722981,8400.967945981221,1,0.0,0,447.32592770218616,29,2,6,Micro Finance Rural
3993,56,7,5634.75798393616,10760.297941204175,0,0.0,0,13637.488042717194,18,2,36,Micro Finance Rural
3994,228,0,570.8204554198231,462.3481097282242,0,0.0,0,0.0,43,0,46,Dormant At-Risk
3995,16,3,15510.506057234568,17068.940003140062,2,0.0,0,7107.653258325197,18,2,55,Micro Finance Rural
3996,4,97,72165.74179958864,1811083.6486985646,2,6310.205922350142,45,0.0,29,1,32,Active SME Borrower
3997,3,9,43964.99236824669,828122.9126976575,0,2194555.297558318,3,0.0,50,0,46,High-Value Depositor
3998,30,7,234997.868728819,658635.1376437355,0,4173441.885622985,4,0.0,66,0,9,High-Value Depositor
3999,131,1,331.5939862991206,501.3274284515813,0,0.0,0,0.0,52,3,40,Dormant At-Risk
4000,0,124,110920.03596165731,2103950.346002124,2,70544.7932891621,45,0.0,61,1,52,Active SME Borrower
4001,236,0,641.4157866286789,0.0,0,0.0,0,0.0,43,1,29,Dormant At-Risk
4002,3,163,67756.31316560898,2020377.3338086365,1,46433.85968626252,30,0.0,31,1,28,Active SME Borrower
4003,1,13,58511.86761042453,170021.59969281402,1,90171.54828916538,10,103903.0947133366,24,0,15,NRN Remittance Active
4004,2,15,32315.572680158934,110989.14259311793,1,123682.4888706737,7,76061.63275427968,34,4,7,NRN Remittance Active
4005,29,13,85641.82157078749,811757.8368993788,0,1260411.9874749717,0,0.0,50,0,29,High-Value Depositor
4006,1,37,41967.144969185705,189862.61492700168,0,186220.9180304953,7,81550.26231652129,51,4,53,NRN Remittance Active
4007,157,1,100.0,73.78562744145997,0,0.0,0,0.0,32,1,31,Dormant At-Risk
4008,2,91,58903.67540278451,1386712.4609485944,2,57620.45123328012,61,0.0,64,1,61,Active SME Borrower
4009,257,0,100.0,628.8783094409931,0,0.0,0,0.0,48,1,45,Dormant At-Risk
4010,10,25,57702.80614769851,116424.46973494618,1,78767.83355420447,8,82318.97127605978,32,4,24,NRN Remittance Active
4011,0,130,25171.328279001194,2466061.8183586663,2,36787.81241959958,28,0.0,40,1,2,Active SME Borrower
4012,6,138,78847.19331939812,3002368.3612312716,2,58494.015218191606,63,0.0,39,1,23,Active SME Borrower
4013,0,123,86151.67411072117,1518928.0413063094,2,47005.89518498743,39,0.0,36,1,17,Active SME Borrower
4014,2,80,61703.70014762026,3955940.2288406827,2,48902.6766420122,34,0.0,44,1,1,Active SME Borrower
4015,48,4,3219.4515843767367,15869.018339511531,1,0.0,0,609.0590312542472,46,2,38,Micro Finance Rural
4016,12,19,26916.26473464367,45985.86913787741,2,57105.2621328513,7,101837.13258792963,43,4,29,NRN Remittance Active
4017,0,25,39727.299348616514,148880.7671751595,0,61616.49228475956,2,87849.03518104121,35,4,48,NRN Remittance Active
4018,9,42,49665.58598052117,188405.8476215347,0,70956.04309113511,2,91337.0467746658,28,4,43,NRN Remittance Active
4019,253,0,710.0228651457602,0.0,0,0.0,0,0.0,47,2,55,Dormant At-Risk
4020,0,178,73475.8906379309,2501892.7998825265,2,72884.20302730465,76,0.0,39,1,36,Active SME Borrower
4021,19,7,8359.870496979873,18259.621812068366,1,0.0,0,10769.415033641595,48,2,21,Micro Finance Rural
4022,29,2,11150.071495709848,12854.30666809206,1,0.0,0,0.0,43,2,3,Micro Finance Rural
4023,3,1,96447.31601754756,228910.49937754218,1,3246980.84010471,0,0.0,38,0,31,High-Value Depositor
4024,5,7,212344.58577673597,692060.9592562941,0,3671810.143273845,0,0.0,45,0,37,High-Value Depositor
4025,0,77,82356.00265966552,3325499.3725902895,1,61840.742493506026,51,0.0,55,1,28,Active SME Borrower
4026,5,28,57916.4698351001,98127.91517958372,1,102190.70964158805,5,104689.70004869314,25,0,21,NRN Remittance Active
4027,4,26,49154.914966786506,125438.77926914436,0,192820.77589131676,3,103400.01969030086,34,4,73,NRN Remittance Active
4028,47,4,10061.407766325407,15115.856987897154,1,0.0,1,8066.044728102675,52,2,25,Micro Finance Rural
4029,213,0,303.4132158948478,109.61489115887794,0,0.0,0,0.0,32,2,46,Dormant At-Risk
4030,2,140,69486.22774672482,2747302.291209114,1,75927.72423895051,53,0.0,58,1,2,Active SME Borrower
4031,0,5,8924.094964664719,3678.3184035399445,0,0.0,0,0.0,32,2,33,Micro Finance Rural
4032,1,86,2098.2759553480323,62010.11477824961,0,0.0,58,0.0,25,3,15,QR Digital-First Youth
4033,6,5,126779.78688453062,721180.0848714618,0,3667509.8229864463,1,0.0,72,0,59,High-Value Depositor
4034,123,0,100.0,462.27646884567196,0,0.0,0,0.0,37,2,73,Dormant At-Risk
4035,10,24,32155.678145095793,173039.44241307006,0,123011.94716139589,7,105756.1388305421,33,0,76,NRN Remittance Active
4036,6,21,69143.12485557553,235540.4272057158,1,94029.116505392,5,63470.35900210201,43,4,42,NRN Remittance Active
4037,5,45,29367.377893523335,66018.2251146685,0,198718.65775446477,1,60834.84516757951,25,4,63,NRN Remittance Active
4038,32,2,13813.267793905423,13539.258534536713,1,0.0,0,0.0,42,2,56,Micro Finance Rural
4039,2,10,12624.757863738254,548576.402630055,1,2438902.491994132,3,0.0,40,1,25,High-Value Depositor
4040,0,99,22615.863978975656,3278451.9017086364,2,42585.532734150314,38,0.0,41,1,67,Active SME Borrower
4041,26,4,172864.02023076205,463710.18615049665,0,3145890.4202758926,3,0.0,45,1,8,High-Value Depositor
4042,43,0,12905.507919258276,22813.29721211298,0,0.0,0,8936.798324425274,50,2,54,Micro Finance Rural
4043,2,131,70385.95210699254,1584212.041179135,2,48382.19592923292,28,0.0,48,1,77,Active SME Borrower
4044,3,25,73433.6215984284,220577.3352746218,0,153213.79359222355,5,45237.363716166656,29,0,44,NRN Remittance Active
