customer_id,days_since_last_txn,txn_count_90d,avg_txn_amount,monthly_volume,active_loan_count,max_fd_balance,qr_txn_count_30d,remittance_30d,age,occupation_type,district_code,true_persona,assigned_segment
4248,0,154,61719.84453147369,3392812.497687362,2,79089.32205274032,66,0.0,44,1,29,Active SME Borrower,2
4249,4,120,71465.2145877077,898826.8586908006,1,39162.36919065743,20,0.0,26,1,77,Active SME Borrower,2
4250,18,5,8280.991112034331,14272.556778561418,1,0.0,1,0.0,36,2,16,Micro Finance Rural,6
4251,0,151,75646.15788899046,1478931.489721462,2,42466.850629172375,35,0.0,63,1,67,Active SME Borrower,2
4252,18,4,93469.23325312368,355201.93365147815,0,5142011.91049262,0,0.0,51,0,36,High-Value Depositor,5
4253,3,73,77549.6373445421,2742198.983814704,2,55439.06881149831,50,0.0,37,1,28,Active SME Borrower,2
4254,11,5,7665.151692852302,15912.143922811809,1,0.0,1,11158.735325059952,49,2,67,Micro Finance Rural,6
4255,4,32,63516.854681470366,204326.5278949411,0,53110.66668294199,10,100174.2764966382,41,0,26,NRN Remittance Active,0
4256,6,18,151195.15216424776,106299.15731238924,0,914374.2932304074,0,0.0,58,1,53,High-Value Depositor,5
4257,13,5,54940.17536529247,92646.72001404616,0,65888.05026128335,7,108478.5649470962,48,4,57,NRN Remittance Active,4
4258,41,6,237368.1598957779,541272.3542650901,0,294705.6272440939,2,0.0,75,1,71,High-Value Depositor,5
4259,5,4,12989.042915255866,17599.31312207002,1,0.0,0,5875.4176047197325,40,2,72,Micro Finance Rural,6
4260,5,182,69947.38659948202,1178401.2436873396,2,14217.302709061483,37,0.0,39,1,13,Active SME Borrower,2
4261,2,90,1621.344242258947,32659.84786678268,0,0.0,71,0.0,21,3,59,QR Digital-First Youth,3
4262,2,109,120210.23611539508,1653863.7555937043,1,33776.314879849284,58,0.0,38,1,4,Active SME Borrower,2
4263,5,27,23296.75549858945,169492.382468871,1,85753.4590678411,4,57221.18961873891,43,0,73,NRN Remittance Active,0
4264,14,4,8610.5846634196,13986.852309740378,1,0.0,0,0.0,19,2,39,Micro Finance Rural,6
4265,1,112,100.0,54679.002955651486,0,0.0,47,0.0,22,3,27,QR Digital-First Youth,3
4266,34,16,204549.02125929837,179945.779099258,0,1869069.1662622096,0,0.0,63,1,75,High-Value Depositor,5
4267,46,0,4253.95684928501,13911.804863169778,1,0.0,0,0.0,39,2,44,Micro Finance Rural,6
4268,137,0,100.0,0.0,0,0.0,0,0.0,49,1,74,Dormant At-Risk,1
4269,5,14,32636.663409488203,109145.2270679884,1,54715.22044978457,0,98749.12795756056,19,4,40,NRN Remittance Active,4
4270,6,4,7479.765825114709,11803.02602363442,0,0.0,0,10847.797833732162,35,2,7,Micro Finance Rural,6
4271,2,25,56925.32188903759,112516.65245270432,1,86497.2550927844,4,86390.66659792452,41,0,27,NRN Remittance Active,0
4272,133,0,393.6766862110271,0.0,0,0.0,0,0.0,47,2,59,Dormant At-Risk,1
4273,11,6,45648.64906989656,569512.3227607104,0,2118510.5851759072,2,0.0,36,1,12,High-Value Depositor,5
4274,0,71,69540.27085815424,2931132.9558997774,2,60332.054829415145,54,0.0,57,1,34,Active SME Borrower,2
4275,2,103,986.7654259857144,33618.78508617076,0,0.0,44,0.0,27,3,34,QR Digital-First Youth,3
4276,6,24,47971.17925547399,194835.3889184352,1,87278.16361571683,1,67338.89756783281,30,4,32,NRN Remittance Active,4
4277,6,31,41452.00121855814,189696.7560455255,1,118912.94911589612,6,89678.2983274678,25,4,14,NRN Remittance Active,4
4278,14,1,6532.563563722883,18363.610807256537,0,0.0,0,2312.688280434405,50,2,5,Micro Finance Rural,6
4279,6,32,55109.477275650745,115148.42653175692,0,164508.00118829965,8,71403.04130693097,40,4,8,NRN Remittance Active,4
4280,2,169,79058.49825852613,3022523.839273881,2,64230.86901954915,39,0.0,49,1,74,Active SME Borrower,2
4281,7,0,10003.74422898848,9748.344645488223,1,0.0,0,0.0,47,2,59,Micro Finance Rural,6
4282,10,5,202254.42370423768,602722.8928462192,1,3337154.4863313846,0,0.0,64,1,54,High-Value Depositor,5
4283,0,96,1447.6750883611878,60926.98862659992,0,0.0,71,0.0,24,3,5,QR Digital-First Youth,3
4284,9,10,157244.39165484457,506942.7497505124,0,2178840.9612942976,0,0.0,63,0,40,High-Value Depositor,5
4285,168,0,100.0,0.0,0,0.0,0,0.0,71,1,37,Dormant At-Risk,1
4286,36,8,3786.9610259843766,23509.42157062381,1,0.0,0,8206.16908919979,23,2,48,Micro Finance Rural,6
4287,2,165,69502.09813672472,1194252.4388429096,2,23056.917363239267,24,0.0,49,1,10,Active SME Borrower,2
4288,32,4,2691.079186059914,26284.485750444725,0,0.0,0,10317.768665189524,31,2,46,Micro Finance Rural,6
4289,1,15,72882.03953370772,75519.51938244986,1,102222.39593877534,6,88259.23341712695,25,4,36,NRN Remittance Active,4
4290,15,1,13758.896704725965,17534.614719574085,2,0.0,0,5138.710564058988,36,2,57,Micro Finance Rural,6
4291,2,132,110318.83675554338,2221767.722246256,1,88068.91459835155,74,0.0,52,1,42,Active SME Borrower,2
4292,21,17,87911.97122591878,382021.0487074218,0,1365979.814065042,1,0.0,54,1,74,High-Value Depositor,5
4293,0,72,1709.9546510584546,36334.98484395962,0,0.0,62,0.0,27,0,33,QR Digital-First Youth,3
4294,22,7,8197.769446393246,14468.16333056054,1,0.0,0,6771.329569197623,50,2,20,Micro Finance Rural,6
4295,1,43,20704.652017250603,119543.19555712184,1,158549.82466021331,3,90588.31069207264,26,4,5,NRN Remittance Active,4
4296,192,0,740.4599380959476,0.0,0,0.0,0,0.0,32,0,65,Dormant At-Risk,1
4297,0,123,830.5264077714093,61178.83674584879,0,0.0,60,0.0,23,0,73,QR Digital-First Youth,3
4298,23,12,177444.19176586822,464181.3429967688,0,2718963.915855975,0,0.0,65,0,40,High-Value Depositor,5
4299,16,16,154260.47248169506,640140.1224241167,0,3037412.002820381,0,0.0,61,0,7,High-Value Depositor,5
4300,5,54,51347.99331857388,2633840.993053276,3,37737.15827593681,25,0.0,49,1,26,Active SME Borrower,2
4301,19,12,225819.70276267864,280275.91496443754,0,2258569.435275007,3,0.0,63,0,2,High-Value Depositor,5
4302,2,25,47895.76204437173,135113.21755593843,0,77493.82633530542,2,91656.14250501493,45,4,6,NRN Remittance Active,4
4303,143,0,100.0,0.0,0,0.0,0,0.0,19,0,34,Dormant At-Risk,1
4304,7,31,62860.92973469768,144480.00479504783,1,66268.97378216547,2,100166.14852549936,39,4,2,NRN Remittance Active,4
4305,26,10,2052.958556348698,15804.68184056474,1,0.0,0,0.0,40,2,63,Micro Finance Rural,6
4306,21,2,9494.561133529958,19549.573926004152,0,0.0,0,4664.381306813977,52,2,51,Micro Finance Rural,6
4307,2,13,31389.28570855019,131026.0371994128,0,75377.93080393688,0,73219.7392137047,39,4,2,NRN Remittance Active,4
4308,25,1,8634.024127536757,18055.2502597054,0,0.0,0,3809.042156796169,27,2,13,Micro Finance Rural,6
4309,2,88,851.2708336100425,45743.3101825624,0,0.0,61,0.0,26,3,16,QR Digital-First Youth,3
4310,6,13,168605.27363034314,276090.77432336623,0,96331.39889946952,0,0.0,54,1,12,High-Value Depositor,5
4311,0,96,1374.4722376211769,55996.810844138105,0,0.0,61,0.0,23,3,68,QR Digital-First Youth,3
4312,4,18,36162.3142545353,82755.66096094002,0,159015.89195888126,4,80804.03679290939,37,4,64,NRN Remittance Active,4
4313,4,5,19508.557205887228,114190.27431933366,0,147087.44276821852,3,113953.59980942238,34,4,32,NRN Remittance Active,4
4314,18,10,165055.36695958712,575927.929677193,0,1781935.2163817356,0,0.0,61,1,56,High-Value Depositor,5
4315,0,208,109581.15628128508,1880895.3432941493,2,53041.82733988747,51,0.0,20,1,30,Active SME Borrower,2
4316,3,223,63710.2529110796,2455409.4704904715,1,81243.39173629638,56,0.0,42,1,71,Active SME Borrower,2
4317,0,38,73874.10769780586,152069.2881153557,0,173460.67198634945,5,49535.22843475175,20,4,22,NRN Remittance Active,4
4318,24,7,5980.229105190455,19791.821135471397,1,0.0,0,4895.030657539821,18,2,74,Micro Finance Rural,6
4319,2,45,53767.331829711926,96926.3513538186,0,93117.15607636614,1,52756.35298682646,29,4,61,NRN Remittance Active,4
4320,6,32,59237.49105357241,148291.40592328363,0,129320.45049849508,7,107321.97331545106,41,0,50,NRN Remittance Active,0
4321,0,182,106646.0032844386,3239892.4499463337,2,51064.47574732864,17,0.0,53,1,29,Active SME Borrower,2
4322,0,5,6868.947701504714,16223.53139462036,2,0.0,0,13405.9361494151,41,2,42,Micro Finance Rural,6
4323,187,0,244.9527200363684,0.0,0,0.0,0,0.0,34,0,47,Dormant At-Risk,1
4324,7,13,94401.6487112918,514574.8196031031,1,1519937.698159386,1,0.0,51,1,75,High-Value Depositor,5
4325,2,7,31522.64269840733,83970.18551266998,1,47134.77062343433,3,67909.8104454013,23,4,38,NRN Remittance Active,4
4326,0,129,32924.19233533069,2118959.6677003237,2,68589.74821664976,27,0.0,34,1,32,Active SME Borrower,2
4327,26,4,4312.897680686985,22751.967838172503,1,0.0,0,7632.297029958219,33,2,30,Micro Finance Rural,6
4328,2,4,11194.16192548061,23194.42556520697,1,0.0,0,10996.814319436597,41,2,3,Micro Finance Rural,6
4329,2,109,78208.93349202313,3036450.4116332484,2,84635.04116606593,51,0.0,42,1,46,Active SME Borrower,2
4330,118,0,445.4985454261073,553.1657796165649,0,0.0,0,0.0,45,3,73,Dormant At-Risk,1
4331,22,2,7751.440998335505,16521.592851468024,1,0.0,0,3022.970917571137,40,2,25,Micro Finance Rural,6
4332,1,32,37772.03526772915,156991.26356630266,0,104094.83376003956,4,62323.61612492093,37,0,35,NRN Remittance Active,0
4333,4,82,110137.55935074227,3475746.004397964,1,85359.57445156062,40,0.0,54,1,27,Active SME Borrower,2
4334,47,4,8675.700755329395,14481.008376709686,1,0.0,0,3099.253517805176,35,2,51,Micro Finance Rural,6
4335,6,9,52066.2060614533,106079.97613303494,0,26216.06259049209,3,65627.83009092565,37,4,72,NRN Remittance Active,4
4336,3,66,1466.7469910316777,43537.27394983082,0,0.0,55,0.0,21,3,54,QR Digital-First Youth,3
4337,195,0,327.44714119458285,0.0,0,0.0,0,0.0,43,1,26,Dormant At-Risk,1
4338,27,2,11191.71660787909,10363.023668721587,1,0.0,0,0.0,38,2,32,Micro Finance Rural,6
4339,1,67,105062.3955465956,2743948.5618811017,2,60719.34126603944,46,0.0,44,1,16,Active SME Borrower,2
4340,36,3,9416.664425909405,10527.37770175534,1,0.0,0,11022.3335067788,31,2,3,Micro Finance Rural,6
4341,2,24,37202.71286154865,1499473.1201163377,2,65074.93774745568,44,0.0,42,1,19,Active SME Borrower,2
4342,1,58,109021.79636584912,2958060.1231403057,1,84292.5166130783,39,0.0,56,1,35,Active SME Borrower,2
4343,12,0,7003.45905172911,9294.791296795502,1,0.0,0,0.0,26,2,6,Micro Finance Rural,6
4344,32,4,2551.8146085304634,16585.54024535045,1,0.0,0,5864.6227473137815,56,2,17,Micro Finance Rural,6
4345,0,153,27916.47422567768,3148750.7862828155,2,41947.795299437406,28,0.0,50,1,41,Active SME Borrower,2
4346,28,1,57104.927430085634,387847.818604028,0,3081781.7706283624,0,0.0,61,0,11,High-Value Depositor,5
4347,7,5,6365.558538383045,1955.777548898852,1,0.0,0,0.0,34,2,23,Micro Finance Rural,6
4348,38,4,8456.544361803997,27419.264125226768,0,0.0,0,4185.412925935922,30,2,75,Micro Finance Rural,6
4349,2,95,1265.4786233229122,41741.60316571134,0,0.0,58,0.0,19,3,75,QR Digital-First Youth,3
4350,2,18,48015.714964225415,139717.40440733067,1,91369.83761915888,2,67877.84319212157,40,4,54,NRN Remittance Active,4
4351,3,148,87107.88100623192,2492302.653614309,2,30024.935485542148,74,0.0,24,1,52,Active SME Borrower,2
4352,8,6,5064.713681934025,16499.358095765325,1,0.0,0,6600.778673375586,68,2,12,Micro Finance Rural,6
4353,171,0,770.5690690263098,404.3842246862809,0,0.0,0,0.0,43,0,63,Dormant At-Risk,1
4354,3,29,36310.42037131435,141701.91342635377,1,111889.86815695296,7,91641.18241898176,39,0,36,NRN Remittance Active,0
4355,0,187,60000.01441898685,1737599.7406939082,2,51416.32156354805,50,0.0,45,1,35,Active SME Borrower,2
4356,9,32,38904.647229443646,130812.35095434952,1,85040.24249153392,11,100340.88257750554,31,4,42,NRN Remittance Active,4
4357,0,18,36897.91440804584,110922.00703877075,0,133959.60709620896,5,39041.74934428537,32,4,68,NRN Remittance Active,4
4358,185,0,100.0,355.9011065143405,0,0.0,0,0.0,26,3,1,Dormant At-Risk,1
4359,12,6,94756.860346874,936819.3466760912,0,1726970.2903972971,3,0.0,48,0,35,High-Value Depositor,5
4360,6,15,142205.09110316663,481720.0884981771,0,4997415.126419853,0,0.0,51,1,46,High-Value Depositor,5
4361,1,161,107923.8611857888,2259996.0272205938,2,89329.9062995293,54,0.0,41,1,48,Active SME Borrower,2
4362,20,12,85386.86524471907,675883.4082274806,0,2520417.167212918,4,0.0,59,0,40,High-Value Depositor,5
4363,0,5,11181.49576616794,22408.93076774232,0,0.0,0,5859.503073332983,32,2,5,Micro Finance Rural,6
4364,2,5,3529.2276947034,6622.865111980333,1,0.0,0,8794.765822783229,40,2,41,Micro Finance Rural,6
4365,6,30,27594.94715849773,137479.60032159963,0,119819.08612546686,5,100312.60676343233,24,4,54,NRN Remittance Active,4
4366,50,8,15598.224095860052,12593.401684364222,1,0.0,0,3303.6794053748445,29,2,20,Micro Finance Rural,6
4367,15,6,10004.150808742095,19873.300653228296,1,0.0,0,6773.200141345727,30,2,64,Micro Finance Rural,6
4368,6,30,48709.34999361378,109190.79140619424,0,100041.066838973,6,72706.06353984665,39,4,45,NRN Remittance Active,4
4369,0,152,84235.00893731927,2593910.3141224734,2,56633.47589419375,42,0.0,38,1,19,Active SME Borrower,2
4370,211,0,100.0,440.44900432258567,0,0.0,0,0.0,49,2,61,Dormant At-Risk,1
4371,14,2,5959.983448892065,19481.52538130522,1,0.0,0,3034.669775647752,54,2,31,Micro Finance Rural,6
4372,163,0,503.4528325933777,78.45156175304214,0,0.0,0,0.0,54,0,36,Dormant At-Risk,1
4373,0,61,87218.40078747841,2272243.6586483684,2,50886.06882683912,37,0.0,46,1,30,Active SME Borrower,2
4374,29,8,8746.902348370882,10733.281940459969,1,0.0,0,1046.7130597352652,47,2,28,Micro Finance Rural,6
4375,0,92,1730.5118292216353,71668.60001861134,0,0.0,67,0.0,24,3,69,QR Digital-First Youth,3
4376,51,6,4637.470048197513,9475.693359043154,1,0.0,0,4037.2253723610233,26,2,39,Micro Finance Rural,6
4377,116,0,587.6879945113784,191.39399079828297,0,0.0,0,0.0,40,2,40,Dormant At-Risk,1
4378,1,81,1971.7714912981403,51564.28887049192,0,0.0,72,0.0,23,0,37,QR Digital-First Youth,3
4379,0,89,3219.0869289037205,57485.35671173459,0,0.0,47,0.0,23,0,65,QR Digital-First Youth,3
4380,4,165,78028.71737892527,637295.3406578205,2,43996.34289540276,66,0.0,45,1,15,Active SME Borrower,2
4381,0,104,2243.136331845482,37540.355196501805,0,0.0,102,0.0,31,0,40,QR Digital-First Youth,3
4382,3,111,68778.9221337465,2077176.4780404668,2,33959.16411736504,29,0.0,24,1,20,Active SME Borrower,2
4383,11,9,164781.22443735474,575830.6237452248,0,2015741.6480691696,2,0.0,37,1,56,High-Value Depositor,5
4384,8,14,40611.078751385845,119135.04651209772,0,104606.06410364858,3,81823.35278836182,42,4,35,NRN Remittance Active,4
4385,0,22,58143.0898750749,121447.67110628293,0,33328.39272752157,7,79769.05692293121,27,4,45,NRN Remittance Active,4
4386,219,0,135.22753044314317,0.0,0,0.0,0,0.0,31,1,60,Dormant At-Risk,1
4387,0,102,51020.06591844288,142046.16994443908,2,41924.28148151802,65,0.0,47,1,2,Active SME Borrower,2
4388,0,170,74880.63459109228,2424447.0397903654,1,36144.6840873963,42,0.0,36,1,42,Active SME Borrower,2
4389,5,44,68868.2293632344,97928.43650677288,0,150871.08349044505,4,89694.3546568431,35,4,20,NRN Remittance Active,4
4390,2,0,174134.39436046063,310421.4565462028,0,825530.5395467547,0,0.0,55,0,31,High-Value Depositor,5
4391,5,14,45169.985675516014,129299.73824307976,1,126281.99613635472,9,85034.94920548367,31,4,10,NRN Remittance Active,4
4392,2,137,103461.23663693215,1159136.0354009017,2,65251.65103396988,52,0.0,54,1,51,Active SME Borrower,2
4393,38,1,10874.904768734898,14606.550553904815,2,0.0,0,4902.632377992341,29,2,59,Micro Finance Rural,6
4394,2,159,75015.31640142121,3145951.107316221,2,56536.2813034992,37,0.0,37,1,37,Active SME Borrower,2
4395,9,19,18610.69469939134,164689.33441373613,0,73452.01764228704,2,91040.78646178322,30,4,21,NRN Remittance Active,4
4396,31,4,510.7633268166237,11630.24024311865,1,0.0,0,6988.243145023047,38,2,72,Micro Finance Rural,6
4397,216,1,787.7176379844411,524.9132390640815,0,0.0,0,0.0,18,1,67,Dormant At-Risk,1
4398,1,169,81436.14233729974,3664225.820979491,2,49189.03292424353,42,0.0,31,1,44,Active SME Borrower,2
4399,8,12,74276.48454096165,413445.2232823223,1,3890255.3275119895,5,0.0,49,0,58,High-Value Depositor,5
4400,9,1,10670.700180254102,20387.82943943481,0,0.0,0,0.0,52,2,5,Micro Finance Rural,6
4401,0,5,8240.043973943844,17536.370038818837,1,0.0,0,3724.46970172544,51,2,3,Micro Finance Rural,6
4402,45,1,7274.979036472527,18334.78536738216,1,0.0,0,891.2717926941805,52,2,6,Micro Finance Rural,6
4403,19,6,77570.4292683228,674463.07600569,0,2708322.508625592,0,0.0,55,1,19,High-Value Depositor,5
4404,25,6,6385.672257698535,20581.84393339643,1,0.0,0,7121.143827776321,44,2,72,Micro Finance Rural,6
4405,47,7,3558.968970834535,20654.46533316283,1,0.0,0,3383.6755750397037,33,2,42,Micro Finance Rural,6
4406,27,4,6543.305787744488,21796.89971785189,1,0.0,0,9735.769349262891,54,2,64,Micro Finance Rural,6
4407,26,6,5117.602395658951,20870.375969923796,1,0.0,0,2700.180606028384,21,2,33,Micro Finance Rural,6
4408,209,2,1055.8543695970816,0.0,0,0.0,0,0.0,32,3,13,Dormant At-Risk,1
4409,0,93,256.46522874197694,40061.11831403173,0,0.0,63,0.0,27,0,52,QR Digital-First Youth,3
4410,0,45,43389.79766323556,23708.415709769582,0,67927.5340751067,4,88817.39357263135,27,4,52,NRN Remittance Active,4
4411,2,112,54240.57719010256,2858588.495203623,1,28760.21918413756,44,0.0,60,1,57,Active SME Borrower,2
4412,17,6,135843.05516281165,392390.4483019723,1,2401690.152545624,5,0.0,61,0,39,High-Value Depositor,5
4413,0,38,785.6795831434355,40892.43035232243,0,0.0,72,0.0,24,3,75,QR Digital-First Youth,3
4414,165,0,684.3121295073231,332.37079617166404,0,0.0,0,0.0,49,0,62,Dormant At-Risk,1
4415,41,5,3127.4578858084096,22149.970819966136,1,0.0,0,6903.773016539817,42,2,39,Micro Finance Rural,6
4416,149,0,514.482112096901,0.0,0,0.0,0,0.0,36,0,54,Dormant At-Risk,1
4417,46,0,9038.069479992571,9705.947134224827,1,0.0,0,10801.999283171628,37,2,25,Micro Finance Rural,6
4418,138,0,722.3881590825281,0.0,0,0.0,0,0.0,28,2,2,Dormant At-Risk,1
4419,0,29,22356.72566295068,171784.15559622514,0,84936.76577128818,2,73881.73007371997,30,4,50,NRN Remittance Active,4
4420,90,1,1326.2408308346585,0.0,0,0.0,0,0.0,40,1,64,Dormant At-Risk,6
4421,26,5,136827.58919588756,482786.0614418214,1,2986309.993350222,0,0.0,51,0,23,High-Value Depositor,5
4422,14,10,94885.39250817883,509861.6663040445,0,1248800.863366322,1,0.0,54,1,43,High-Value Depositor,5
4423,5,72,69654.13463069583,3228327.0112993326,3,38975.34882341742,55,0.0,56,1,46,Active SME Borrower,2
4424,0,96,1972.7568106345016,43907.28636655236,0,0.0,30,0.0,24,3,4,QR Digital-First Youth,3
4425,0,97,1495.4163705310548,44595.46576721476,0,0.0,78,0.0,18,3,67,QR Digital-First Youth,3
4426,5,28,36814.10939045709,202340.0451745673,1,107534.29289419304,8,60346.74913132487,30,4,52,NRN Remittance Active,4
4427,4,22,46535.73297521479,151882.368608468,1,77960.4151994043,8,84913.03026745631,44,0,3,NRN Remittance Active,0
4428,2,15,43677.67696694414,89784.55337302451,0,81277.25426493103,7,97978.8083241594,52,4,32,NRN Remittance Active,4
4429,140,0,100.0,408.0881747711528,0,0.0,0,0.0,72,3,30,Dormant At-Risk,1
4430,0,91,88629.65590659877,2500450.9123860607,3,53873.5192338507,39,0.0,43,1,1,Active SME Borrower,2
4431,28,7,7548.914157914064,12244.462879019837,1,0.0,0,10569.603900276545,18,2,55,Micro Finance Rural,6
4432,44,5,14257.388926764728,12696.902000749133,1,0.0,0,3011.2587666160675,36,2,67,Micro Finance Rural,6
4433,2,52,84598.86194098511,2763886.7763905413,3,42495.05710670952,13,0.0,40,1,24,Active SME Borrower,2
4434,19,6,7400.0574960602835,10015.464865170516,1,0.0,0,8270.614649135976,25,2,52,Micro Finance Rural,6
4435,4,55,39660.86039406325,2979140.6936442945,1,46341.9005955164,36,0.0,48,1,5,Active SME Borrower,2
4436,9,9,11336.86465261468,11861.225958468,0,0.0,0,4849.69457029696,39,2,4,Micro Finance Rural,6
4437,5,6,23047.453450433903,109982.96839820252,0,42067.24513385418,1,66555.5095733223,42,4,48,NRN Remittance Active,4
4438,9,42,49898.44523794582,115862.85775978824,1,76407.76894222476,7,72163.11476253114,40,4,72,NRN Remittance Active,4
4439,2,128,55206.59137905874,2468930.6853503943,2,96653.03972164658,9,0.0,44,1,67,Active SME Borrower,2
4440,43,3,4743.383136449749,15848.550084160815,1,0.0,0,1627.522495387003,43,2,57,Micro Finance Rural,6
4441,11,19,184645.93115158056,286753.013620155,0,3197974.0301300976,0,0.0,38,0,60,High-Value Depositor,5
4442,17,8,14792.156504269233,9827.482685871066,0,0.0,0,11071.804438913252,38,2,74,Micro Finance Rural,6
4443,20,4,13838.55709016585,20480.15679198109,1,0.0,0,8679.258982507143,41,2,76,Micro Finance Rural,6
4444,39,3,7900.724931138489,23781.375257269094,1,0.0,0,4774.87282683838,37,2,35,Micro Finance Rural,6
4445,7,22,26812.170793744823,242833.6168958857,0,102923.02284170128,7,76875.1425419633,27,4,27,NRN Remittance Active,4
4446,0,100,1039.2316099256905,44461.59873202335,0,0.0,31,0.0,20,3,55,QR Digital-First Youth,3
4447,2,135,85911.21444757604,1720262.6820129864,2,48301.37142031904,72,0.0,51,1,39,Active SME Borrower,2
4448,5,107,32448.11394306557,2238781.835411433,3,68383.26022602954,54,0.0,34,1,24,Active SME Borrower,2
4449,33,5,5546.019529739098,14280.024004470908,1,0.0,0,466.123172837818,43,2,27,Micro Finance Rural,6
4450,31,0,4023.958677698932,16075.992775162324,1,0.0,0,2932.4101012379806,47,2,11,Micro Finance Rural,6
4451,14,5,10553.16211281584,11776.965101180838,1,0.0,0,3548.917967004775,45,2,27,Micro Finance Rural,6
4452,2,101,253.92265276643388,40099.27433297704,0,0.0,58,0.0,22,3,13,QR Digital-First Youth,3
4453,32,4,5501.088550414707,12936.076599171633,1,0.0,0,7565.272605645061,58,2,36,Micro Finance Rural,6
4454,0,130,89271.2937420641,1732050.0946338754,2,45391.93830487639,14,0.0,30,1,18,Active SME Borrower,2
4455,3,168,32271.457013573658,2351862.36405746,2,56750.44703815359,88,0.0,38,1,65,Active SME Borrower,2
4456,0,140,63290.55775432483,2258796.199495126,2,69348.16535823623,43,0.0,34,1,53,Active SME Borrower,2
4457,5,18,13149.32192402658,133447.3915624821,1,0.0,2,83910.23812284392,45,4,5,NRN Remittance Active,4
4458,35,10,7107.439896147988,14774.95685123265,1,0.0,0,11089.908577918844,46,2,3,Micro Finance Rural,6
4459,37,9,6394.928571263852,9385.578558179688,1,0.0,0,10245.447938868696,31,2,72,Micro Finance Rural,6
4460,12,6,151639.8497705793,297880.3560142173,0,1935803.8201395131,2,0.0,52,1,66,High-Value Depositor,5
4461,0,127,64172.800771804585,1214886.039097344,3,92955.5216046282,26,0.0,56,1,27,Active SME Borrower,2
4462,1,117,56186.54177349844,2058647.329003007,2,18568.87072104572,34,0.0,61,1,22,Active SME Borrower,2
4463,7,20,30128.365734057646,151974.83806010947,0,117976.15801401612,3,98018.632449999,33,4,38,NRN Remittance Active,4
4464,17,8,142458.11442166523,278568.6366395097,1,3354402.00112072,2,0.0,56,0,14,High-Value Depositor,5
4465,6,24,54891.02684772742,112903.0273121762,0,78969.03287719892,0,80284.23363478594,37,4,15,NRN Remittance Active,4
4466,5,39,1863.3985855758729,113884.99060232038,1,45250.96909438586,5,91005.7378317501,20,4,25,NRN Remittance Active,4
4467,274,0,609.8966617481354,133.84882533148092,0,0.0,0,0.0,18,2,62,Dormant At-Risk,1
4468,191,0,160.74555719034157,0.0,0,0.0,0,0.0,40,0,14,Dormant At-Risk,1
4469,18,5,136011.9915752083,701426.667294632,1,2241824.8619685657,0,0.0,42,0,3,High-Value Depositor,5
4470,14,7,117395.55557034696,533611.961193364,0,955566.1517517556,0,0.0,43,1,69,High-Value Depositor,5
4471,7,4,5832.875308572169,7549.769709367268,0,0.0,0,5078.322074405084,59,2,74,Micro Finance Rural,6
4472,3,31,56421.4593609134,157606.68594320578,0,101459.18790277065,7,95057.69370237544,29,4,68,NRN Remittance Active,4
4473,0,98,2716.8807049051184,46820.9030179431,0,0.0,50,0.0,23,3,19,QR Digital-First Youth,3
4474,6,21,45957.31837550458,166816.0904810843,1,19907.23530576119,2,56047.86615449724,22,4,9,NRN Remittance Active,4
4475,4,18,47582.380044096615,55199.90525410554,1,63883.31880748978,3,94207.94879250812,18,4,48,NRN Remittance Active,4
4476,13,15,33058.02741685568,222669.8552907338,1,52660.79681269018,9,60482.72457392342,46,4,59,NRN Remittance Active,4
4477,1,108,230.04402360748736,62340.69319813309,0,0.0,78,0.0,29,3,32,QR Digital-First Youth,3
4478,159,0,293.8142210810762,0.0,0,0.0,0,0.0,26,0,5,Dormant At-Risk,1
4479,6,4,4941.958573460131,7683.988328604772,1,0.0,0,1908.332413871116,63,2,39,Micro Finance Rural,6
4480,4,55,67240.58452606166,1699465.0088490834,2,87103.16141242418,63,0.0,50,1,34,Active SME Borrower,2
4481,0,104,118575.65785448124,3317000.5147139,2,67662.23246064484,49,0.0,43,1,71,Active SME Borrower,2
4482,8,29,59348.24192680903,120241.55004624104,0,24412.67309559179,7,73490.13129814377,34,4,75,NRN Remittance Active,4
4483,3,14,56921.61057690504,191142.9611391676,1,53696.89178254934,3,104018.44237042332,18,0,20,NRN Remittance Active,0
4484,2,44,36227.25784585099,3936361.2905780766,2,26820.252575382765,18,0.0,33,1,43,Active SME Borrower,2
4485,15,12,158760.5709454256,225428.1097037872,1,2533719.054901053,1,0.0,33,1,38,High-Value Depositor,5
4486,0,4,44863.758088564704,143243.49964621488,0,109951.0556381366,8,120797.68631101708,37,4,46,NRN Remittance Active,4
4487,1,63,35335.63080960749,3650418.770610786,3,31875.96557229709,44,0.0,28,1,55,Active SME Borrower,2
4488,149,0,100.0,0.0,0,0.0,0,0.0,30,2,15,Dormant At-Risk,1
4489,20,7,11718.108480444069,2791.7194114535378,1,0.0,0,2216.3182675242165,41,2,22,Micro Finance Rural,6
4490,22,5,178619.51555878378,0.0,0,2806450.8629633407,0,0.0,64,1,6,High-Value Depositor,5
4491,208,1,100.0,0.0,0,0.0,0,0.0,49,3,48,Dormant At-Risk,1
4492,1,99,70281.68560835364,2949889.7017375105,2,63068.49829402393,76,0.0,37,1,50,Active SME Borrower,2
4493,49,8,6594.496395174837,6518.908034003791,1,0.0,0,4020.182772174183,50,2,77,Micro Finance Rural,6
