customer_id,amount,amount_log,hour_of_day,day_of_week,days_since_last_txn,amount_vs_30d_avg,amount_vs_peers,txn_count_1h,txn_count_24h,amount_sum_24h,unique_merchants_7d,channel_encoded,location_change_flag,amount_round_flag,fraud_flag,attack_type
51,587.94,6.378324310890577,10,1,14.3,1.5,1.41,1,2,2865.09870303197,5,2,0,0,0,None
246,2169.6,7.682758906011914,21,6,2.5,1.11,1.77,0,1,4457.474212622605,2,1,0,0,0,None
484,5434.74,8.600750944840938,18,1,11.7,0.91,1.08,1,1,8362.931944849372,4,0,0,0,0,None
450,11371.4,9.33894464626415,15,1,0.8,1.02,0.87,0,1,11676.197516041293,3,0,0,0,0,None
403,951.09,6.858659568138074,13,4,6.3,0.85,1.83,0,2,3666.490775411574,3,2,0,0,0,None
264,2809.45,7.941099891855129,21,6,13.5,0.69,1.27,1,2,3028.7083045525087,1,0,0,0,0,None
291,1544.16,7.342882743840443,17,6,3.0,1.17,1.61,1,3,5014.8257840369015,5,1,0,0,0,None
423,948.99,6.856451458223395,8,4,9.1,1.01,0.61,0,3,3827.5633829758917,2,2,0,0,0,None
336,4266.11,8.358692062091718,16,3,1.4,1.06,1.91,0,2,8271.20974505442,4,2,1,0,0,None
53,126.33,4.8467821415853445,9,5,11.2,0.72,0.65,1,3,804.9362278126238,3,2,0,0,0,None
67,2706.4,7.9037440437516855,13,6,10.8,0.97,1.41,0,2,4867.403381680551,3,1,0,0,0,None
157,263.8,5.578974824062853,10,6,5.6,0.92,1.71,1,3,1487.2810821102244,2,1,0,0,0,None
438,7684.67,8.947112834996178,10,0,0.5,1.17,1.27,0,2,11446.334227535377,5,2,0,0,0,None
330,2568.6,7.851505523752443,13,5,6.2,1.44,0.61,1,2,6968.057831775161,2,0,0,0,0,None
42,297.06,5.697294808520646,9,2,7.7,1.04,1.71,1,1,2587.1160193941564,3,2,0,0,0,None
68,3774.99,8.2364178789568,13,6,1.1,0.78,1.15,0,1,4997.159250628376,3,1,0,0,0,None
91,1735.22,7.459465615301566,13,5,4.5,1.47,1.92,1,3,2747.7599959409176,2,2,0,0,0,None
107,37511.86,10.53243908650364,12,5,1.7,0.66,0.81,1,3,40371.62719752048,2,1,0,0,0,None
256,9896.15,9.20000211588975,15,6,11.0,1.49,1.39,0,1,11129.376043513645,3,1,0,0,0,None
375,268.83,5.597792131068768,6,5,13.3,0.95,0.83,0,3,1859.4204194914332,2,2,0,0,0,None
403,1677.1,7.425417480007116,14,3,14.8,1.43,0.87,0,3,5816.205522140261,4,3,0,0,0,None
496,1223.18,7.110026511083712,11,4,7.4,0.85,0.61,0,1,2350.570938636601,3,2,0,0,0,None
151,186.55,5.234045476527896,15,6,12.0,0.83,1.34,1,1,1795.7789770952738,2,2,0,0,0,None
312,3614.96,8.193112659503981,13,6,0.8,0.98,1.08,1,3,7032.93533400072,4,2,0,0,0,None
43,12850.39,9.461207255679508,12,1,8.3,1.09,1.9,1,2,15947.50608332319,1,0,0,0,0,None
167,4431.42,8.396700989280129,17,1,4.1,0.55,1.87,0,2,4511.944255346541,5,2,0,0,0,None
9,1104.08,7.007673009521276,18,2,4.1,1.06,0.69,1,1,1807.7590939947518,2,2,0,0,0,None
308,235.08,5.464170730634684,2,5,10.8,1.2,0.51,1,3,1593.78868720932,5,2,0,0,0,None
122,967.5,6.875748482847051,14,4,13.4,1.01,1.85,1,2,3542.287544582598,2,0,0,0,0,None
488,699.9,6.552365223506279,14,0,4.4,1.09,0.95,0,2,4881.526030570126,1,2,0,0,0,None
324,732.29,6.59754125802327,12,5,6.3,1.27,0.62,0,3,2136.9438012897344,3,3,0,0,0,None
208,970.92,6.879273496546487,11,2,0.6,0.52,0.56,0,2,2884.8279330103373,3,2,0,0,0,None
165,4706.51,8.456914384798834,7,1,7.9,0.63,0.81,1,2,7956.5689990364735,3,2,0,0,0,None
255,119.26,4.789656065611423,18,5,11.0,0.6,1.76,0,1,3144.6685225196043,4,2,0,0,0,None
24,2676.84,7.892765778387086,10,2,6.4,0.99,1.91,1,1,2843.1283184598715,1,2,0,0,0,None
401,248.4,5.519058033245936,16,3,10.6,1.22,1.42,0,3,3350.3576294715544,5,2,0,0,0,None
279,7109.27,8.869295496759811,15,0,7.0,1.17,1.36,0,1,11074.123741558835,4,2,0,0,0,None
274,296.29,5.694708093380493,11,4,5.6,1.34,1.9,1,3,3019.7731236435693,5,2,0,0,0,None
70,5685.05,8.645771085700245,13,5,4.3,0.94,0.64,1,1,8893.40357337099,5,2,0,0,0,None
313,1816.25,7.505079648364744,14,4,5.5,0.89,1.78,0,1,4193.5624138094045,5,0,0,0,0,None
471,525.56,6.26636528519503,14,5,4.0,1.16,1.8,1,1,2942.1663105716,5,3,0,0,0,None
279,1155.69,7.053317756979988,9,5,5.3,1.14,1.75,0,2,4467.153975749725,5,2,0,0,0,None
260,1657.73,7.413807528301685,11,3,8.3,1.42,0.63,1,2,4147.047126141961,3,2,0,0,0,None
243,1349.85,7.208489302928532,12,1,8.2,1.36,0.6,1,1,4159.051269988913,5,3,0,0,0,None
412,2327.01,7.752769104374749,16,2,3.9,0.9,0.71,0,3,6613.6439036614465,2,2,0,0,0,None
4,4257.69,8.356716880234897,15,5,6.9,1.18,1.56,0,2,8285.573368902395,1,2,0,0,0,None
205,4613.57,8.436973968164743,11,2,4.8,0.71,0.77,0,1,6845.845267587736,3,2,0,0,0,None
47,1916.44,7.558746242008691,10,5,5.4,0.87,1.58,0,2,4015.6024688225157,5,2,1,0,0,None
68,7578.4,8.933189319830618,19,6,10.7,1.08,1.88,1,1,8819.38588998306,3,2,0,0,0,None
29,3680.87,8.211176054271295,16,4,11.2,0.84,1.58,0,1,8552.082881699771,5,2,0,0,0,None
229,1377.01,7.228395708441322,15,1,8.2,0.94,0.87,1,3,5089.908341027299,5,2,0,0,0,None
27,1452.06,7.2814269565924565,20,6,9.9,1.19,1.78,1,3,4924.29334754108,1,1,0,0,0,None
216,17124.95,9.74835013604433,10,2,9.8,1.06,1.95,1,1,21232.085885058583,5,0,0,0,0,None
468,1098.94,7.003010911844259,20,3,13.4,0.62,1.08,1,1,1168.6624643627854,4,2,0,0,0,None
51,6428.21,8.768606948097249,11,1,13.2,1.25,1.2,1,1,7019.968565198231,1,2,0,0,0,None
431,4721.79,8.460155005642722,12,4,9.4,1.34,0.83,1,2,7832.194021774565,4,2,0,0,0,None
151,3362.48,8.120731431260975,17,3,1.3,0.99,1.68,0,3,7858.883625739698,3,0,0,0,0,None
295,11142.22,9.31858652018878,18,5,10.6,0.61,1.32,0,3,11946.638232801826,1,2,0,0,0,None
125,718.09,6.577986523740027,17,6,12.1,1.04,1.49,1,3,2942.4942928330315,4,2,0,0,0,None
17,17694.31,9.781054911699291,15,4,12.2,1.29,1.78,0,1,18639.18948014823,1,2,0,0,0,None
424,894.41,6.797281713937488,14,2,5.8,0.89,1.07,1,1,1316.404753721968,5,2,0,0,0,None
444,1977.96,7.590326733169897,15,3,13.4,0.6,1.36,0,2,2425.114140220386,2,2,0,0,0,None
165,7819.37,8.964487146998062,12,0,11.5,1.34,1.04,0,1,8543.897567330114,5,1,0,0,0,None
143,14199.09,9.561003581597436,18,5,4.2,1.25,1.08,0,1,18112.879111962255,5,2,0,0,0,None
30,1437.41,7.271293615862266,11,2,14.3,1.23,1.46,1,1,5170.517104692795,4,2,0,0,0,None
481,746.95,6.61733613082047,10,2,3.4,0.98,0.94,1,1,5707.717294291997,1,0,0,0,0,None
360,946.08,6.853383566914799,14,5,1.5,0.56,1.55,0,3,3367.654775494122,2,2,0,0,0,None
254,3783.08,8.238558071597335,12,6,2.1,0.53,1.6,0,1,5039.873548513944,2,0,0,0,0,None
481,755.24,6.628358786117129,9,2,14.9,1.28,1.27,1,3,1947.5298984394465,4,2,0,0,0,None
358,2500.03,7.824457926007597,19,4,11.5,1.17,0.97,0,3,3802.21200578506,3,1,0,0,0,None
62,3660.76,8.20569918512935,16,3,7.3,0.6,1.8,1,3,7217.669372289671,4,2,0,0,0,None
262,174.72,5.1688918191075786,17,3,8.6,1.18,1.4,1,3,3122.5255125195367,5,2,0,0,0,None
158,1090.01,6.994859151693905,7,1,2.7,1.24,1.67,1,1,3278.8403498850857,1,2,0,0,0,None
449,673.48,6.51394202361442,8,5,2.4,0.63,0.84,1,1,4645.014031915944,4,0,1,0,0,None
202,6411.71,8.766037237480814,23,3,5.3,1.05,0.55,0,3,9703.696732126695,3,1,0,0,0,None
111,721.08,6.582135936078691,12,3,12.0,1.25,1.47,0,2,5047.065893250626,3,1,0,0,0,None
252,3797.33,8.242316775433405,17,1,5.1,1.44,0.76,1,1,6934.067699263206,2,0,0,0,0,None
473,874.74,6.775069243228502,11,1,1.5,0.89,0.81,0,2,1656.5109248815863,1,2,0,0,0,None
168,2257.37,7.7223985931103485,23,6,6.9,1.5,1.75,1,1,4815.35528158959,4,3,1,0,0,None
271,1218.94,7.106556956190041,13,2,5.1,0.61,1.31,0,3,3442.4326022139226,3,0,0,0,0,None
415,4484.52,8.408609709801125,10,1,10.3,0.74,1.17,1,1,6538.813057482668,3,2,0,0,0,None
415,1030.12,6.938400869096524,12,5,4.6,0.82,1.28,1,3,3017.2757009038614,2,1,0,0,0,None
497,293.95,5.686805850449084,16,3,6.6,0.86,0.99,0,1,1671.2596796406965,3,2,0,0,0,None
129,1173.78,7.068836175005225,11,0,7.0,0.71,0.67,0,2,1900.282428586901,1,2,0,0,0,None
43,2654.24,7.88429032507084,13,5,14.2,0.57,0.91,1,2,4142.0272305577255,4,2,0,0,0,None
353,1151.98,7.050105174064842,8,0,3.0,0.54,0.76,0,2,3042.410711493745,4,1,0,0,0,None
360,556.79,6.323982547460081,15,3,2.2,0.69,0.68,1,2,1813.8083810047076,5,0,0,0,0,None
34,3327.32,8.110222951164769,5,2,12.7,0.9,0.85,0,2,4328.63748597923,4,0,0,0,0,None
398,5147.96,8.54655003151723,9,1,7.9,1.06,1.71,0,2,8514.083205206636,5,1,0,0,0,None
200,348.71,5.857104239599851,15,0,7.1,1.28,0.75,0,3,1475.9588399188058,4,1,0,0,0,None
311,416.1,6.0333260012029,8,6,9.5,1.36,1.61,0,3,4349.2316201689855,2,2,0,0,0,None
112,2188.84,7.691583760780851,13,4,5.1,0.64,1.4,0,1,3430.026721014183,1,3,0,0,0,None
42,4283.97,8.362868829840512,8,0,9.7,0.55,1.76,1,1,8384.945244723549,3,0,0,0,0,None
335,1050.72,6.958182198175059,4,6,6.0,0.98,1.46,0,1,3077.1114905214317,2,2,0,0,0,None
389,2832.91,7.949412662512762,15,0,9.0,0.89,1.5,1,2,6661.272075803821,5,2,0,0,0,None
49,12815.23,9.45846761546421,11,6,7.1,0.51,1.89,1,3,16689.88465529649,4,1,0,0,0,None
475,1853.93,7.525602238480464,14,5,7.0,0.9,1.59,1,2,6662.188878156672,3,3,0,0,0,None
481,1028.33,6.936663384129345,19,1,7.7,1.16,1.8,1,2,2121.4789526622926,3,1,0,0,0,None
364,9166.96,9.123470075943258,12,0,11.4,0.57,1.07,0,1,12367.640598840517,1,3,0,0,0,None
106,891.64,6.7941833640972185,10,1,10.7,0.79,0.5,0,2,4076.1360632917485,2,0,0,0,0,None
39,2155.14,7.676074864985632,17,4,6.4,1.24,0.71,1,2,5081.647273421408,4,2,0,0,0,None
329,1420.69,7.259601583784179,9,0,11.6,1.14,1.62,1,1,5882.924684877929,4,2,0,0,0,None
39,6790.16,8.82337704543115,14,3,14.8,0.6,1.76,0,3,9180.43681073078,5,2,0,0,0,None
269,1727.09,7.454772031341045,12,3,6.9,0.91,1.74,0,3,4366.786788989185,1,3,1,0,0,None
144,2268.6,7.727358883494642,11,3,4.2,0.78,0.64,1,3,2305.730425778238,4,2,1,0,0,None
94,7095.02,8.867289342474733,13,1,14.7,0.52,1.08,0,1,11423.608163074497,3,0,0,0,0,None
234,269.18,5.599088403541535,13,5,3.1,1.44,0.72,0,1,567.3615005155858,1,2,0,0,0,None
255,7094.13,8.867163912188792,12,3,10.2,1.01,1.28,1,1,11468.557065618717,4,0,0,0,0,None
83,6923.62,8.842838455903717,22,4,6.4,1.25,1.46,0,1,11817.132461701407,2,3,0,0,0,None
27,25533.91,10.147801814501419,14,5,3.3,1.29,0.74,1,3,28256.218657449528,4,2,0,0,0,None
111,1295.18,7.16717675615694,20,6,11.0,1.42,1.48,1,3,5998.236113801555,3,3,0,0,0,None
315,195.09,5.278573737511425,12,3,2.7,1.44,0.85,0,3,1500.0168258912643,2,2,0,0,0,None
275,2332.65,7.755188844446704,14,3,8.3,0.82,1.1,1,1,6365.582986350886,3,0,0,0,0,None
322,7428.54,8.913219224624301,17,3,11.1,0.78,1.23,1,3,10373.891665852847,5,2,0,0,0,None
365,3952.92,8.282462770850108,15,0,6.1,0.56,1.27,0,2,7347.033521174359,1,0,0,0,0,None
441,14416.67,9.576209816645992,7,4,10.7,0.68,1.23,0,2,16586.2595613585,5,0,0,0,0,None
349,334.15,5.814578192803967,11,2,13.8,0.89,1.98,0,1,1092.5725763644382,5,2,0,0,0,None
211,1539.2,7.33966755710515,10,0,11.9,1.32,0.6,0,3,4827.440111731923,5,0,0,0,0,None
195,4180.05,8.338317690146575,18,4,1.8,0.77,0.54,1,1,6679.209330579528,3,1,0,0,0,None
258,718.94,6.5791678752043525,10,6,12.5,0.79,1.28,1,2,3434.263556140905,3,2,0,0,0,None
361,1033.54,6.941712162460319,16,1,10.8,1.29,1.92,1,2,2244.2085754898094,1,3,1,0,0,None
179,4740.89,8.46419106939299,7,4,13.1,0.68,1.27,1,1,9578.44655287882,1,2,0,0,0,None
35,5168.26,8.550484823795621,21,6,11.5,0.96,1.53,0,3,8168.075441607393,3,0,0,0,0,None
400,1476.97,7.298424803602552,15,5,14.0,0.55,1.21,0,1,4351.924877604569,4,2,0,0,0,None
49,1071.15,6.97742125721524,18,6,4.8,1.16,1.83,0,1,2931.715980865929,3,2,0,0,0,None
371,3303.31,8.102982955905375,7,3,8.6,1.26,1.84,1,2,3645.200561148424,1,3,0,0,0,None
377,11994.7,9.392303531220074,10,6,12.1,1.05,0.75,0,1,14809.233856477967,5,0,0,0,0,None
286,5479.56,8.608962564502063,11,1,12.0,0.85,1.57,1,3,9273.538742990591,5,2,0,0,0,None
197,3613.7,8.19276414359734,13,6,11.0,1.4,0.93,0,2,3922.259124070002,3,0,0,0,0,None
113,1512.82,7.322391536572704,14,3,4.8,0.82,1.77,0,2,3643.6630198633857,2,2,0,0,0,None
417,50113.63,10.822068260412657,12,0,7.7,0.6,1.73,0,1,53864.69225497494,5,2,0,0,0,None
250,3034.97,8.018286257043775,16,0,2.9,0.57,1.15,1,3,5387.501645290104,3,2,0,0,0,None
447,1202.57,7.093047419220924,14,6,1.6,1.09,1.21,1,3,5963.177978821977,5,0,0,0,0,None
333,1790.92,7.491042949681211,17,6,10.5,1.08,0.87,0,3,5192.90740283137,5,2,0,0,0,None
304,1110.56,7.013519713053936,10,1,8.3,0.69,1.83,1,3,5806.86534434422,5,2,0,0,0,None
110,747.97,6.618698929310521,17,3,2.4,1.28,1.16,1,2,5225.261479684733,1,0,0,0,0,None
99,6405.06,8.764999696344411,4,4,11.2,1.41,1.15,0,1,10225.179558728205,1,0,0,0,0,None
350,890.78,6.793219465388859,15,1,13.0,1.21,1.91,0,2,5618.75699524454,2,1,0,0,0,None
135,916.09,6.821205613569129,16,6,7.0,1.27,0.76,0,1,2764.2722296471684,3,2,0,0,0,None
463,938.74,6.8456032412597105,11,3,10.0,1.49,1.17,1,1,5760.850189597819,2,3,0,0,0,None
276,678.38,6.521180617554003,15,5,1.5,0.93,0.81,1,2,3092.454739249589,4,3,0,0,0,None
109,4571.81,8.427883174577104,8,6,12.5,1.44,1.15,1,2,5326.204745361815,2,2,0,0,0,None
79,2869.69,7.962307697976329,17,0,7.2,1.1,1.78,0,2,7358.247509587518,5,2,0,0,0,None
36,460.61,6.134720378737397,13,6,2.4,0.59,0.55,0,3,1055.6932231472447,4,2,1,0,0,None
132,1174.93,7.069814602877436,14,2,14.8,1.07,1.97,1,3,2681.5728034538624,3,0,0,0,0,None
204,500.51,6.217623547382649,11,1,11.7,1.43,1.89,0,2,4095.762959493285,1,3,0,0,0,None
98,929.3,6.835507114774513,6,3,0.8,0.97,1.26,1,2,4587.616250801864,2,2,0,0,0,None
42,9057.35,9.11144226324601,12,3,11.5,0.69,1.97,0,1,13606.220669838764,2,2,0,0,0,None
14,963.06,6.871153533337576,16,4,9.8,0.72,1.9,0,2,5671.292994520931,3,2,0,0,0,None
51,1860.75,7.529272184590755,19,4,14.6,0.89,0.67,0,1,3265.9879429060475,2,2,0,0,0,None
15,1445.74,7.2770680283858225,17,0,7.3,1.06,0.74,0,3,4086.1977702626345,5,1,0,0,0,None
348,7030.51,8.858156755480946,8,2,5.0,1.09,0.51,1,2,9783.351891691764,3,2,0,0,0,None
143,1192.16,7.084360528779983,14,2,12.0,1.34,1.33,1,2,4990.83655049207,5,2,0,0,0,None
119,1543.73,7.342604416778459,11,0,5.0,1.47,1.39,1,3,2908.088007110083,3,2,0,0,0,None
7,751.05,6.622802811101222,11,1,0.7,0.66,1.87,1,2,3740.289357192004,3,0,0,0,0,None
21,1012.65,6.9213129569142025,14,5,8.1,1.33,1.75,1,1,4531.3312642381115,3,1,0,0,0,None
134,12819.14,9.45877265085185,12,1,2.8,1.08,1.98,1,3,14281.382116107625,3,3,0,0,0,None
486,999.83,6.908584934722614,11,5,8.9,1.07,1.29,0,2,5266.759998919607,1,2,0,0,0,None
2,691.09,6.539716004964355,8,4,13.0,0.55,1.56,0,3,4689.098356439722,5,0,0,0,0,None
224,4562.08,8.425753113098938,14,0,10.8,1.26,1.82,1,3,5054.369842240055,3,0,0,0,0,None
141,1982.14,7.592436726128583,11,2,5.8,1.27,1.9,1,3,5628.755568762656,5,3,1,0,0,None
80,2375.06,7.773198932688948,9,1,10.8,0.68,1.94,1,1,6234.52604587829,2,2,0,0,0,None
322,268.21,5.595491744183162,13,1,2.7,0.57,0.79,0,3,765.2408528770661,4,0,0,0,0,None
209,24309.58,10.098666925520007,18,1,14.8,1.41,1.92,0,2,26194.356711846624,2,2,0,0,0,None
211,4295.8,8.36562583859125,15,4,6.5,1.18,0.98,1,3,6789.984086698392,4,2,0,0,0,None
469,1308.6,7.177477026056925,16,4,12.4,1.41,0.95,0,3,1624.6852058009772,4,2,0,0,0,None
148,7897.38,8.974412954135623,22,1,14.2,0.74,1.68,0,1,8860.341825892734,2,0,0,0,0,None
36,986.82,6.895500494915122,16,1,6.7,1.0,1.83,1,3,1920.2430673903173,3,2,0,0,0,None
13,1846.97,7.521843018303627,11,3,14.7,1.23,1.4,0,2,3113.3758733666755,1,2,0,0,0,None
356,5145.45,8.546062435578897,15,0,12.9,1.14,1.31,1,3,7240.446257854826,3,2,0,0,0,None
185,395.5,5.982676041074902,18,3,10.7,0.74,1.84,1,1,3921.7549717840884,4,2,0,0,0,None
423,924.09,6.829891030076648,7,2,7.4,1.21,1.81,1,2,1580.2231880961717,5,2,0,0,0,None
203,222.37,5.408829589345466,9,1,3.5,1.26,0.96,1,2,307.93623467779634,1,2,0,0,0,None
135,2236.78,7.7132395819845,18,6,14.5,1.25,0.56,1,3,2280.525022599561,2,0,0,0,0,None
46,397.41,5.98748162579704,18,4,13.8,1.13,0.83,0,3,2147.7204098553557,1,2,0,0,0,None
422,2746.08,7.918293808350503,9,0,14.4,0.65,0.76,0,2,3304.1111123132405,3,2,0,0,0,None
141,2563.57,7.849546102225956,11,5,1.2,0.9,0.77,0,2,5071.385423288928,3,0,0,0,0,None
340,284.11,5.652875070715635,17,4,9.7,0.85,1.54,0,1,3849.973269014995,2,2,0,0,0,None
122,797.23,6.682396776473623,8,0,7.4,0.75,1.38,0,3,2840.3348498809555,4,1,0,0,0,None
247,94.39,4.557973751157117,13,5,2.6,1.16,0.71,0,1,4354.959591205434,3,2,0,0,0,None
493,702.71,6.556366339472642,12,1,13.0,1.31,0.56,0,3,5060.377749450075,1,2,0,0,0,None
187,561.37,6.332159996257176,17,3,9.5,1.16,0.69,0,3,5165.224281090201,3,2,0,0,0,None
232,667.6,6.5051859739859985,6,1,8.0,1.5,0.96,0,3,4358.276659398623,1,0,0,0,0,None
205,5789.83,8.664030910897816,11,0,11.9,0.84,1.6,1,2,7401.607903678522,2,0,0,0,0,None
465,1583.2,7.36783482703018,10,6,2.4,1.4,1.76,1,2,2326.2326932738065,5,2,0,0,0,None
393,6592.91,8.79390177476692,13,2,10.7,1.19,1.43,0,2,10835.583114384759,2,1,0,0,0,None
22,2491.28,7.820953233146044,16,5,5.7,0.97,1.18,0,3,7029.910462864804,1,2,0,0,0,None
242,215.79,5.378929143040425,9,0,13.3,0.91,1.71,1,1,1011.130529573692,5,1,0,0,0,None
390,278.05,5.631390977234442,22,3,9.9,0.5,1.8,0,2,3489.6240905670793,5,2,0,0,0,None
438,4883.76,8.4938754332802,18,3,9.4,1.38,1.88,1,3,7004.1496482951925,2,3,0,0,0,None
32,293.47,5.685177130330632,19,3,7.6,1.41,0.61,1,2,3723.9574803111636,1,2,0,0,0,None
101,4443.24,8.399364154701821,11,3,7.2,0.59,1.37,1,2,8306.030336290289,2,3,0,0,0,None
107,1651.1,7.409802484936545,20,6,8.3,1.29,1.05,1,1,2426.9287798010146,1,1,0,0,0,None
454,3395.49,8.13049782441975,4,0,7.5,0.62,1.46,0,3,8302.101762391618,3,3,1,0,0,None
437,9593.79,9.168975521803123,12,1,4.3,1.48,1.12,0,3,12980.12600236677,2,2,0,0,0,None
36,141.36,4.958359060641992,11,1,6.8,0.6,1.45,1,1,3875.191833689635,1,2,0,0,0,None
99,5014.08,8.520204652412371,16,5,13.2,0.71,1.52,0,1,8278.085703709894,1,0,0,0,0,None
364,2990.54,8.003543583959145,10,3,3.5,1.29,0.69,1,3,7925.331638737062,2,2,0,0,0,None
317,733.88,6.599707220577483,21,2,12.9,0.93,1.37,0,2,1151.2120124466073,2,2,0,0,0,None
323,29721.31,10.299653221248645,19,5,13.5,1.4,0.66,1,2,34059.541549448215,2,3,0,0,0,None
337,1248.24,7.130290645389394,10,1,4.2,1.07,0.98,0,2,5068.036744010557,3,3,0,0,0,None
122,2285.26,7.734672573670359,15,2,9.3,0.51,0.62,0,3,3660.8406401170564,2,2,0,0,0,None
11,1723.02,7.452414052084422,14,6,12.5,0.55,1.0,0,2,6194.776261744286,5,2,0,0,0,None
346,7004.13,8.85439801677164,14,4,5.3,1.12,1.13,1,2,10531.29428218997,3,2,0,0,0,None
120,625.46,6.440084925530074,15,3,10.4,1.34,1.22,0,2,4524.557400534941,1,2,0,0,0,None
442,18813.22,9.842368245883323,14,2,14.1,1.31,1.98,0,3,21981.227876851415,5,2,0,0,0,None
108,3831.48,8.251267392206586,15,4,15.0,0.85,1.61,1,3,4343.961291258728,2,2,0,0,0,None
340,394.64,5.98050470687164,17,4,1.4,0.6,1.08,1,1,4537.056673738779,1,1,0,0,0,None
445,1370.54,7.223689475100012,7,2,3.2,0.56,0.51,1,3,2017.021047541233,1,0,0,0,0,None
244,3340.47,8.114166108906932,15,5,5.5,0.94,0.6,0,2,5521.295857616923,2,0,0,0,0,None
57,189.69,5.250649072846535,14,2,7.8,1.08,1.45,0,2,1026.251041533574,2,2,0,0,0,None
129,3510.71,8.163858377313694,13,1,2.6,0.56,1.29,1,1,6220.058869828473,4,3,0,0,0,None
194,222.83,5.4108868351515325,14,5,3.0,1.03,0.56,0,2,608.1859684658792,4,2,0,0,0,None
473,851.96,6.748712653074451,18,6,0.9,0.86,0.81,1,3,1945.7534346480527,1,3,0,0,0,None
340,3529.69,8.16924859824817,9,3,13.0,1.47,1.61,0,2,8158.868602251141,5,0,0,0,0,None
353,3164.39,8.060031549735792,13,3,10.2,1.41,1.75,1,1,3178.0799952869634,4,2,0,0,0,None
242,740.19,6.608257002685006,10,6,3.8,1.48,1.37,1,1,2165.0962994900665,4,2,0,0,0,None
262,56.66,4.054563692210256,12,1,2.1,0.71,0.77,1,2,1051.9620131674762,1,2,0,0,0,None
356,5381.2,8.590852491503128,11,6,2.3,1.03,1.92,1,1,7350.02564518709,5,2,1,0,0,None
90,549.39,6.310627117849432,11,2,11.7,0.59,1.87,0,3,2370.0520233775246,2,2,0,0,0,None
264,937.64,6.844432019115368,8,3,5.9,1.28,0.52,1,2,3992.215219276959,1,1,0,0,0,None
342,925.23,6.8311225839345315,9,4,1.2,0.92,0.77,1,2,5527.153491347681,3,2,1,0,0,None
285,3348.02,8.116423044708293,10,3,7.9,0.94,1.75,0,1,8340.700403450737,1,3,0,0,0,None
129,3712.29,8.219673555086187,20,4,12.2,0.73,1.22,0,3,7740.556674601896,4,2,0,0,0,None
6,541.74,6.296630383899581,12,6,6.7,0.72,0.75,1,2,4803.875828909865,1,0,0,0,0,None
196,2740.93,7.916417330985307,0,0,9.9,0.86,0.62,0,2,3909.881998115512,5,1,0,0,0,None
70,938.71,6.845571317026555,15,1,9.9,0.67,1.95,1,3,5742.020501843691,5,2,0,0,0,None
228,1184.28,7.0777343125777055,16,0,4.1,1.31,2.0,1,1,3509.3500943828367,4,2,0,0,0,None
373,3715.45,8.220524190556754,17,5,9.1,1.04,1.21,1,3,5819.273931320483,5,2,0,0,0,None
471,6224.82,8.736460439565311,12,1,1.7,0.68,0.5,1,2,9717.982987399726,1,2,0,0,0,None
24,36553.74,10.506566142132021,12,1,14.6,1.08,1.61,1,2,36894.246879484206,1,2,0,0,0,None
357,1756.99,7.471926389946805,15,4,10.7,0.65,0.51,1,3,5853.916414889429,2,1,0,0,0,None
301,899.52,6.802972374252773,9,1,1.3,1.3,1.81,1,1,2537.9230225564406,5,2,0,0,0,None
400,820.79,6.711484887964468,9,3,6.8,1.32,0.72,0,3,5292.5062055205035,3,0,0,0,0,None
409,35482.01,10.476809269352723,12,0,4.9,1.02,1.09,0,1,38498.05073533329,1,0,0,0,0,None
384,3292.72,8.0997729040888,17,3,6.5,0.6,1.6,0,3,6181.475762060515,2,2,0,0,0,None
210,2740.97,7.9164319191433705,12,3,1.1,1.48,1.82,0,3,4563.123804371618,3,0,0,0,0,None
358,2936.02,7.985150740845166,13,0,8.1,1.34,1.19,0,3,7152.923659995113,1,3,0,0,0,None
419,594.77,6.389854686544183,15,3,11.5,1.06,0.62,0,2,2599.5346346593783,1,1,0,0,0,None
463,2399.55,7.783453156748034,18,6,7.9,1.48,0.5,1,1,6106.860098279563,3,2,0,0,0,None
46,2324.74,7.751793546951151,10,6,11.9,1.08,1.06,0,3,6858.98391531907,5,3,0,0,0,None
261,652.19,6.481868051732337,12,1,5.3,1.11,1.02,1,1,2893.9832899077255,3,0,0,0,0,None
398,4716.78,8.459093628952475,14,6,4.4,1.08,1.38,1,3,5062.595651587812,4,2,0,0,0,None
260,1176.06,7.070775083021314,6,1,6.7,1.16,1.6,0,1,3991.9007783453,4,2,0,0,0,None
239,3251.96,8.087320630055913,9,3,7.7,0.64,1.93,1,1,3551.6224669350568,5,3,0,0,0,None
26,4866.55,8.490346009407258,16,1,9.3,0.8,0.7,1,2,9386.216467256785,2,2,0,0,0,None
129,21527.02,9.977110621428979,14,5,6.3,1.34,1.4,1,3,22524.353550037707,5,2,0,0,0,None
499,4799.28,8.476429528527992,9,4,14.7,1.31,1.82,0,1,9122.308481099819,1,2,0,0,0,None
465,4568.63,8.427187517809712,19,1,8.4,1.43,0.68,1,2,7765.289603750491,3,2,0,0,0,None
359,704.02,6.5582261712042085,8,6,3.9,1.44,0.7,1,2,2967.809261577869,5,0,0,0,0,None
483,483.79,6.183715807479658,19,2,1.2,1.48,1.98,0,2,4850.7042123543215,2,3,0,0,0,None
428,2584.99,7.857863692348301,10,2,5.2,0.92,1.35,1,2,7400.931984847725,2,1,0,0,0,None
